step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1981,1861268,7924,0.025699140766746044,1.0,1.0,,,,,,,,,
1982,1862392,7928,0.016264506086199615,0.75,0.75,,,,,,,,,
1983,1863516,7932,0.013832520378395332,1.0,1.0,,,,,,,,,
1984,1864736,7936,0.010654467108618663,1.0,1.0,,,,,,,,,
1985,1865540,7940,0.010294336154789469,1.0,1.0,0.03887212166656272,0.5,0.5,,,,,,
1986,1866632,7944,0.014007558216666813,1.0,1.0,,,,,,,,,
1987,1866892,7948,0.02775622374438598,1.0,1.0,,,,,,,,,
1988,1868144,7952,0.010500846650717746,1.0,1.0,,,,,,,,,
1989,1869396,7956,0.017014626709014335,1.0,1.0,,,,,,,,,
1990,1870424,7960,0.011466349038826281,1.0,1.0,,,,,,,,,
1991,1871004,7964,0.020844377014839717,1.0,1.0,,,,,,,,,
1992,1871360,7968,0.024796266338045245,0.75,0.75,,,,,,,,,
1993,1872516,7972,0.010087353045163986,1.0,1.0,0.013563069890949334,0.75,0.75,,,,,,
1994,1873512,7976,0.01726298251721082,0.75,0.75,,,,,,,,,
1995,1874476,7980,0.011173156494462771,1.0,1.0,,,,,,,,,
1996,1875728,7984,0.011690532715831639,1.0,1.0,,,,,,,,,
1997,1876756,7988,0.01163375410837605,1.0,1.0,,,,,,,,,
1998,1877592,7992,0.015694760240265237,1.0,1.0,,,,,,,,,
1999,1878044,7996,0.017526272510433014,1.0,1.0,,,,,,,,,
2000,1878976,8000,0.01589709857009705,1.0,1.0,,,,,,,,,
2001,1880004,8004,0.008272916023748458,1.0,1.0,0.01313743673111342,0.75,0.75,,,,,,
2002,1880392,8008,0.02055927977807566,1.0,1.0,,,,,,,,,
2003,1881644,8012,0.007786947413751639,1.0,1.0,,,,,,,,,
2004,1882672,8016,0.013151887904427898,1.0,1.0,,,,,,,,,
2005,1883540,8020,0.01108722525181444,1.0,1.0,,,,,,,,,
2006,1884632,8024,0.011276193426666189,1.0,1.0,,,,,,,,,
2007,1885468,8028,0.015434272260519301,1.0,1.0,,,,,,,,,
2008,1886528,8032,0.014031175370332539,0.75,0.75,,,,,,,,,
2009,1887332,8036,0.015578789951357157,1.0,1.0,0.01590435338501732,1.0,1.0,,,,,,
2010,1888552,8040,0.00811603708420343,1.0,1.0,,,,,,,,,
2011,1889804,8044,0.011874453831377219,1.0,1.0,,,,,,,,,
2012,1890960,8048,0.012088410717413593,0.75,0.75,,,,,,,,,
2013,1892212,8052,0.011915436532833727,1.0,1.0,,,,,,,,,
2014,1893528,8056,0.010989792119622595,1.0,1.0,,,,,,,,,
2015,1894460,8060,0.01467739539048329,0.75,0.75,,,,,,,,,
2016,1895360,8064,0.01131482538835696,1.0,1.0,,,,,,,,,
2017,1895652,8068,0.02619609017466145,1.0,1.0,0.012198109111012947,1.0,1.0,,,,,,
2018,1896168,8072,0.021968641968524025,1.0,1.0,,,,,,,,,
2019,1897132,8076,0.014992593611822033,0.75,0.75,,,,,,,,,
2020,1898128,8080,0.01228584089845541,1.0,1.0,,,,,,,,,
2021,1899252,8084,0.012378413902286674,1.0,1.0,,,,,,,,,
2022,1900472,8088,0.0149188688859584,0.75,0.75,,,,,,,,,
2023,1900796,8092,0.02299675452147494,1.0,1.0,,,,,,,,,
2024,1901600,8096,0.01445423831229168,1.0,1.0,,,,,,,,,
2025,1902500,8100,0.011081478014794552,1.0,1.0,0.03042804535656793,0.75,0.75,,,,,,
2026,1903368,8104,0.01015289101200947,1.0,1.0,,,,,,,,,
2027,1904588,8108,0.009276794656267026,1.0,1.0,,,,,,,,,
2028,1905008,8112,0.021393506598832435,1.0,1.0,,,,,,,,,
2029,1906260,8116,0.013449531967668965,1.0,1.0,,,,,,,,,
2030,1907512,8120,0.009272111796435842,1.0,1.0,,,,,,,,,
2031,1908732,8124,0.009630584050645619,1.0,1.0,,,,,,,,,
2032,1909792,8128,0.010724772129435504,1.0,1.0,,,,,,,,,
2033,1911044,8132,0.011649696691708811,1.0,1.0,0.014124643974046395,1.0,1.0,,,,,,
2034,1912104,8136,0.018282114393272233,1.0,1.0,,,,,,,,,
2035,1912524,8140,0.018431257830952046,1.0,1.0,,,,,,,,,
2036,1913488,8144,0.010346497711634204,1.0,1.0,,,,,,,,,
2037,1914644,8148,0.009321551700837509,1.0,1.0,,,,,,,,,
2038,1915608,8152,0.01365408494412122,1.0,1.0,,,,,,,,,
2039,1916156,8156,0.017133571746061574,1.0,1.0,,,,,,,,,
2040,1917248,8160,0.011787243987524764,1.0,1.0,,,,,,,,,
2041,1918276,8164,0.011359544895889542,1.0,1.0,0.015005160751501757,1.0,1.0,,,,,,
2042,1919112,8168,0.011803016546590382,1.0,1.0,,,,,,,,,
2043,1920364,8172,0.010675167480423643,1.0,1.0,,,,,,,,,
2044,1920656,8176,0.021400003969469655,1.0,1.0,,,,,,,,,
2045,1921460,8180,0.008256794054646946,1.0,1.0,,,,,,,,,
2046,1923128,8184,0.010368883903377783,1.0,1.0,,,,,,,,,
2047,1924380,8188,0.011864626571171865,1.0,1.0,,,,,,,,,
2048,1924736,8192,0.023982323225933654,0.75,0.75,,,,,,,,,
2049,1925668,8196,0.017506620094058675,1.0,1.0,0.010085182781475074,1.0,1.0,,,,,,
2050,1926920,8200,0.012879055334681576,1.0,1.0,,,,,,,,,
2051,1927212,8204,0.02336972551098761,0.75,0.75,,,,,,,,,
2052,1928464,8208,0.01296369755366425,1.0,1.0,,,,,,,,,
2053,1929620,8212,0.01247904490751122,0.75,0.75,,,,,,,,,
2054,1930552,8216,0.010333558379517759,1.0,1.0,,,,,,,,,
2055,1931772,8220,0.017548602079655393,0.75,0.75,,,,,,,,,
2056,1932928,8224,0.01614390693849357,1.0,1.0,,,,,,,,,
2057,1934084,8228,0.00873669086159105,1.0,1.0,0.017320794092376936,1.0,1.0,,,,,,
2058,1934376,8232,0.026130282367694997,1.0,1.0,,,,,,,,,
2059,1935596,8236,0.011447053719310082,0.75,0.75,,,,,,,,,
2060,1936624,8240,0.012163745944457816,0.75,0.75,,,,,,,,,
2061,1937844,8244,0.01615711321255949,1.0,1.0,,,,,,,,,
2062,1938136,8248,0.03294664481320069,0.75,0.75,,,,,,,,,
2063,1938940,8252,0.013806004198535901,1.0,1.0,,,,,,,,,
2064,1940160,8256,0.011937760254188202,1.0,1.0,,,,,,,,,
2065,1940420,8260,0.026614507307704687,1.0,1.0,0.012982090882038184,0.75,0.75,,,,,,
2066,1941352,8264,0.010977556652717638,1.0,1.0,,,,,,,,,
2067,1942540,8268,0.008711922887892118,1.0,1.0,,,,,,,,,
2068,1942928,8272,0.01635339712233891,1.0,1.0,,,,,,,,,
2069,1944212,8276,0.007645451151290573,1.0,1.0,,,,,,,,,
2070,1944696,8280,0.023467332973902483,1.0,1.0,,,,,,,,,
2071,1945916,8284,0.01802678486923155,1.0,1.0,,,,,,,,,
2072,1947168,8288,0.007620412944821538,1.0,1.0,,,,,,,,,
2073,1947588,8292,0.023104201953570876,0.75,0.75,0.011233188578017516,1.0,1.0,,,,,,
2074,1948520,8296,0.015548136142565611,1.0,1.0,,,,,,,,,
2075,1949580,8300,0.016807877354322338,1.0,1.0,,,,,,,,,
2076,1949840,8304,0.028271423504975246,1.0,1.0,,,,,,,,,
2077,1950164,8308,0.02404077930322319,1.0,1.0,,,,,,,,,
2078,1951672,8312,0.0128459897678399,0.5,0.5,,,,,,,,,
2079,1952444,8316,0.015965835577621875,0.75,0.75,,,,,,,,,
2080,1953664,8320,0.009726923146509511,1.0,1.0,,,,,,,,,
2081,1954436,8324,0.018042567438341164,1.0,1.0,0.014640407157699396,0.75,0.75,,,,,,
2082,1955368,8328,0.013582277694659526,0.75,0.75,,,,,,,,,
2083,1955756,8332,0.01908495715599486,1.0,1.0,,,,,,,,,
2084,1956976,8336,0.014522712341235434,1.0,1.0,,,,,,,,,
2085,1958100,8340,0.009694202420433156,1.0,1.0,,,,,,,,,
2086,1958360,8344,0.027927023286519557,0.75,0.75,,,,,,,,,
2087,1958652,8348,0.021190512346741144,1.0,1.0,,,,,,,,,
2088,1959680,8352,0.012140102083619268,1.0,1.0,,,,,,,,,
2089,1960516,8356,0.014389704741433453,1.0,1.0,0.022806003223079605,1.0,1.0,,,,,,
2090,1963752,8360,0.007061218341977142,0.75,0.75,,,,,,,,,
2091,1964812,8364,0.0108710334071923,1.0,1.0,,,,,,,,,
2092,1965936,8368,0.009597048841434894,1.0,1.0,,,,,,,,,
2093,1967284,8372,0.008742100112289217,1.0,1.0,,,,,,,,,
2094,1968536,8376,0.009231894904346342,1.0,1.0,,,,,,,,,
2095,1968988,8380,0.02138346608594881,1.0,1.0,,,,,,,,,
2096,1970240,8384,0.0074754373103414415,0.75,0.75,,,,,,,,,
2097,1971140,8388,0.011667624772696996,1.0,1.0,0.011425196990217046,1.0,1.0,,,,,,
2098,1972488,8392,0.014963661446936278,1.0,1.0,,,,,,,,,
2099,1973420,8396,0.015193392194114847,1.0,1.0,,,,,,,,,
2100,1974640,8400,0.012487697850070277,1.0,1.0,,,,,,,,,
2101,1975508,8404,0.019775954290945193,0.75,0.75,,,,,,,,,
2102,1976568,8408,0.011655743823593544,1.0,1.0,,,,,,,,,
2103,1977372,8412,0.013482880210541589,1.0,1.0,,,,,,,,,
2104,1978400,8416,0.014533577188796585,1.0,1.0,,,,,,,,,
2105,1978756,8420,0.021924529767112313,1.0,1.0,0.011506962741856265,0.5,0.5,,,,,,
2106,1980008,8424,0.009328338023231568,1.0,1.0,,,,,,,,,
2107,1981228,8428,0.00951121559296499,1.0,1.0,,,,,,,,,
2108,1982128,8432,0.016457245370406944,0.75,0.75,,,,,,,,,
2109,1982964,8436,0.013890078749371839,0.75,0.75,,,,,,,,,
2110,1984088,8440,0.01613759399279505,0.75,0.75,,,,,,,,,
2111,1984924,8444,0.016802194715142972,1.0,1.0,,,,,,,,,
2112,1985696,8448,0.013070147205183201,1.0,1.0,,,,,,,,,
2113,1986948,8452,0.009882234679237958,1.0,1.0,0.014569932776650163,0.75,0.75,,,,,,
2114,1988008,8456,0.011202244735194667,1.0,1.0,,,,,,,,,
2115,1988972,8460,0.0127231022334513,1.0,1.0,,,,,,,,,
2116,1989968,8464,0.013627352301987266,1.0,1.0,,,,,,,,,
2117,1990996,8468,0.010178400937592756,1.0,1.0,,,,,,,,,
2118,1991896,8472,0.013278115892380688,1.0,1.0,,,,,,,,,
2119,1992732,8476,0.015091052824755001,1.0,1.0,,,,,,,,,
2120,1993824,8480,0.010742861945313526,1.0,1.0,,,,,,,,,
2121,1994724,8484,0.01040895144049608,1.0,1.0,0.013866158367573765,1.0,1.0,,,,,,
2122,1995528,8488,0.02003470783629446,0.75,0.75,,,,,,,,,
2123,1996748,8492,0.0070711417160949815,1.0,1.0,,,,,,,,,
2124,1997616,8496,0.013902290444381363,0.75,0.75,,,,,,,,,
2125,1998836,8500,0.011118275985180961,1.0,1.0,,,,,,,,,
2126,2000088,8504,0.009950745232714935,1.0,1.0,,,,,,,,,
2127,2001308,8508,0.013481546781818718,1.0,1.0,,,,,,,,,
2128,2002400,8512,0.015865152354006578,1.0,1.0,,,,,,,,,
2129,2002788,8516,0.01973404188466143,1.0,1.0,0.01856086149364411,1.0,1.0,,,,,,
2130,2003144,8520,0.028308130675726382,0.75,0.75,,,,,,,,,
2131,2004012,8524,0.018223766149982217,1.0,1.0,,,,,,,,,
2132,2004816,8528,0.009338585248906725,1.0,1.0,,,,,,,,,
2133,2005812,8532,0.012657339583897007,1.0,1.0,,,,,,,,,
2134,2006936,8536,0.011496468915783646,1.0,1.0,,,,,,,,,
2135,2008156,8540,0.010357527468502275,1.0,1.0,,,,,,,,,
2136,2009376,8544,0.010651400276871283,1.0,1.0,,,,,,,,,
2137,2009700,8548,0.023444591924184806,1.0,1.0,0.011857431425113566,1.0,1.0,,,,,,
2138,2010248,8552,0.01924475570330842,1.0,1.0,,,,,,,,,
2139,2011052,8556,0.01173852557315986,1.0,1.0,,,,,,,,,
2140,2011888,8560,0.01315674817202167,1.0,1.0,,,,,,,,,
2141,2013108,8564,0.007979195529321236,1.0,1.0,,,,,,,,,
2142,2013976,8568,0.01335310477992464,1.0,1.0,,,,,,,,,
2143,2015004,8572,0.01083287726716592,1.0,1.0,,,,,,,,,
2144,2016544,8576,0.01192697423265372,1.0,1.0,,,,,,,,,
2145,2017796,8580,0.011892728709122377,1.0,1.0,0.015892564057463053,1.0,1.0,,,,,,
2146,2018184,8584,0.026682588088359206,1.0,1.0,,,,,,,,,
2147,2019180,8588,0.020335408091917,1.0,1.0,,,,,,,,,
2148,2020112,8592,0.015707413807809833,0.75,0.75,,,,,,,,,
2149,2020916,8596,0.014658892052048941,1.0,1.0,,,,,,,,,
2150,2021208,8600,0.028245440958038565,0.75,0.75,,,,,,,,,
2151,2022140,8604,0.011286521070812718,1.0,1.0,,,,,,,,,
2152,2022944,8608,0.014445219210511279,1.0,1.0,,,,,,,,,
2153,2024260,8612,0.009724268063855837,1.0,1.0,0.012425661032042228,1.0,1.0,,,,,,
2154,2025224,8616,0.01547354448505234,1.0,1.0,,,,,,,,,
2155,2026124,8620,0.011093702089193422,1.0,1.0,,,,,,,,,
2156,2027280,8624,0.012081582186777127,1.0,1.0,,,,,,,,,
2157,2028628,8628,0.011884678267144216,1.0,1.0,,,,,,,,,
2158,2029688,8632,0.013883772900871783,1.0,1.0,,,,,,,,,
2159,2030236,8636,0.015448186151143361,1.0,1.0,,,,,,,,,
2160,2031488,8640,0.011786957729822906,1.0,1.0,,,,,,,,,
2161,2031972,8644,0.01867724164375856,1.0,1.0,0.015520112028206289,0.75,0.75,,,,,,
2162,2032264,8648,0.027480139808708875,1.0,1.0,,,,,,,,,
2163,2033292,8652,0.010833320638025794,1.0,1.0,,,,,,,,,
2164,2034544,8656,0.014157296265066881,1.0,1.0,,,,,,,,,
2165,2035604,8660,0.01061447767269969,1.0,1.0,,,,,,,,,
2166,2037176,8664,0.012780982240527854,1.0,1.0,,,,,,,,,
2167,2038140,8668,0.013861105600800139,0.75,0.75,,,,,,,,,
2168,2039392,8672,0.010427077434488414,1.0,1.0,,,,,,,,,
2169,2040484,8676,0.017369894462066018,1.0,1.0,0.037934966897635126,0.5,0.5,,,,,,
2170,2041736,8680,0.006435597705711491,1.0,1.0,,,,,,,,,
2171,2042540,8684,0.01396059840887219,1.0,1.0,,,,,,,,,
2172,2042992,8688,0.0211675478426998,1.0,1.0,,,,,,,,,
2173,2044148,8692,0.008003646646209417,1.0,1.0,,,,,,,,,
2174,2045400,8696,0.007837556968216712,0.75,0.75,,,,,,,,,
2175,2046652,8700,0.011841684093429162,1.0,1.0,,,,,,,,,
2176,2047520,8704,0.011694351394502586,1.0,1.0,,,,,,,,,
2177,2048036,8708,0.014596838962262739,1.0,1.0,0.02777944187200774,0.75,0.75,,,,,,
2178,2048552,8712,0.018693457644123727,1.0,1.0,,,,,,,,,
2179,2049964,8716,0.012636225841836558,1.0,1.0,,,,,,,,,
2180,2050256,8720,0.02089921444375685,1.0,1.0,,,,,,,,,
2181,2051380,8724,0.011674081547059489,1.0,1.0,,,,,,,,,
2182,2052632,8728,0.007755646250269185,0.75,0.75,,,,,,,,,
2183,2053724,8732,0.011156294849189074,0.75,0.75,,,,,,,,,
2184,2054784,8736,0.011176767720054834,1.0,1.0,,,,,,,,,
2185,2055140,8740,0.022061710975851297,1.0,1.0,0.016472698018080267,0.75,0.75,,,,,,
2186,2056392,8744,0.009061641757919035,1.0,1.0,,,,,,,,,
2187,2059436,8748,0.010482790260257484,0.75,0.75,,,,,,,,,
2188,2060592,8752,0.020280318720437614,1.0,1.0,,,,,,,,,
2189,2061428,8756,0.013941060559273653,1.0,1.0,,,,,,,,,
2190,2062648,8760,0.009954280929141766,1.0,1.0,,,,,,,,,
2191,2063516,8764,0.0160389412297425,1.0,1.0,,,,,,,,,
2192,2063904,8768,0.01605838896208629,1.0,1.0,,,,,,,,,
2193,2064676,8772,0.011112935590628772,1.0,1.0,0.009725600424408168,1.0,1.0,,,,,,
2194,2065736,8776,0.020823074549295433,1.0,1.0,,,,,,,,,
2195,2066892,8780,0.007453087518382802,1.0,1.0,,,,,,,,,
2196,2067760,8784,0.016870166884746397,1.0,1.0,,,,,,,,,
2197,2068948,8788,0.013255139886418904,1.0,1.0,,,,,,,,,
2198,2070008,8792,0.010011132806179943,1.0,1.0,,,,,,,,,
2199,2071260,8796,0.010164907163598438,1.0,1.0,,,,,,,,,
2200,2071648,8800,0.023596765809847778,1.0,1.0,,,,,,,,,
2201,2072964,8804,0.018141412147596403,1.0,1.0,0.02621804508035191,1.0,1.0,,,,,,
2202,2074088,8808,0.012787794159456724,1.0,1.0,,,,,,,,,
2203,2075308,8812,0.007752095967621021,1.0,1.0,,,,,,,,,
2204,2076240,8816,0.012733082005669184,1.0,1.0,,,,,,,,,
2205,2076596,8820,0.029361646313965054,1.0,1.0,,,,,,,,,
2206,2076920,8824,0.022332107029357305,1.0,1.0,,,,,,,,,
2207,2077884,8828,0.011826465408368896,1.0,1.0,,,,,,,,,
2208,2078240,8832,0.030293020995848737,0.75,0.75,,,,,,,,,
2209,2079364,8836,0.009279147809925658,1.0,1.0,0.016457497869080503,1.0,1.0,,,,,,
2210,2079912,8840,0.017137214554179738,1.0,1.0,,,,,,,,,
2211,2080236,8844,0.02481626356822807,0.75,0.75,,,,,,,,,
2212,2081264,8848,0.008685982401668966,1.0,1.0,,,,,,,,,
2213,2081940,8852,0.014615994358525312,1.0,1.0,,,,,,,,,
2214,2083128,8856,0.012977813856226917,1.0,1.0,,,,,,,,,
2215,2084060,8860,0.007253461522473665,0.75,0.75,,,,,,,,,
2216,2085312,8864,0.008105081849896608,1.0,1.0,,,,,,,,,
2217,2086340,8868,0.01024756485106778,1.0,1.0,0.01094515588580616,1.0,1.0,,,,,,
2218,2087560,8872,0.008116083001099002,1.0,1.0,,,,,,,,,
2219,2088780,8876,0.010214031631966056,1.0,1.0,,,,,,,,,
2220,2089232,8880,0.020362315428738658,1.0,1.0,,,,,,,,,
2221,2090516,8884,0.014618607068426909,1.0,1.0,,,,,,,,,
2222,2090904,8888,0.01928209115607937,1.0,1.0,,,,,,,,,
2223,2091164,8892,0.028680413865806144,1.0,1.0,,,,,,,,,
2224,2091552,8896,0.017643819623566512,1.0,1.0,,,,,,,,,
2225,2092420,8900,0.015756253392081213,1.0,1.0,0.017949242823699307,1.0,1.0,,,,,,
2226,2092680,8904,0.02938680189749448,1.0,1.0,,,,,,,,,
2227,2093708,8908,0.013342747012349748,1.0,1.0,,,,,,,,,
2228,2094576,8912,0.01139776784986006,1.0,1.0,,,,,,,,,
2229,2094868,8916,0.024293443033492963,1.0,1.0,,,,,,,,,
2230,2095448,8920,0.016405835648202152,1.0,1.0,,,,,,,,,
2231,2096220,8924,0.010139359951283686,0.75,0.75,,,,,,,,,
2232,2097024,8928,0.018849166420764958,1.0,1.0,,,,,,,,,
2233,2098212,8932,0.008985037844840426,1.0,1.0,0.010804029516119177,0.75,0.75,,,,,,
2234,2099208,8936,0.01673577815029126,1.0,1.0,,,,,,,,,
2235,2100332,8940,0.01372798013773932,1.0,1.0,,,,,,,,,
2236,2101616,8944,0.01126282507392476,0.75,0.75,,,,,,,,,
2237,2102516,8948,0.01677610779922694,0.75,0.75,,,,,,,,,
2238,2102904,8952,0.022781082715391962,1.0,1.0,,,,,,,,,
2239,2104156,8956,0.012894374831450554,1.0,1.0,,,,,,,,,
2240,2105216,8960,0.014608442982562442,1.0,1.0,,,,,,,,,
2241,2106020,8964,0.012902302429389112,0.75,0.75,0.012716581001157006,1.0,1.0,,,,,,
2242,2106376,8968,0.02002823522229433,1.0,1.0,,,,,,,,,
2243,2107628,8972,0.012894426634606439,1.0,1.0,,,,,,,,,
2244,2108464,8976,0.013216551759238852,1.0,1.0,,,,,,,,,
2245,2108820,8980,0.022466716582976318,1.0,1.0,,,,,,,,,
2246,2109976,8984,0.008445468688852443,1.0,1.0,,,,,,,,,
2247,2111196,8988,0.011194610643437014,0.75,0.75,,,,,,,,,
2248,2112352,8992,0.010070946727833466,1.0,1.0,,,,,,,,,
2249,2113892,8996,0.011016818924663928,1.0,1.0,0.025908099144696425,1.0,1.0,,,,,,
2250,2115016,9000,0.014972401990927309,1.0,1.0,,,,,,,,,
2251,2116204,9004,0.009847172085837883,1.0,1.0,,,,,,,,,
2252,2117136,9008,0.01577200497218122,1.0,1.0,,,,,,,,,
2253,2118356,9012,0.010108952558782556,1.0,1.0,,,,,,,,,
2254,2119576,9016,0.009045691132032792,1.0,1.0,,,,,,,,,
2255,2120380,9020,0.010522792949005998,1.0,1.0,,,,,,,,,
2256,2120832,9024,0.017029516390052128,1.0,1.0,,,,,,,,,
2257,2122084,9028,0.010640588305663643,1.0,1.0,0.016741486081621296,1.0,1.0,,,,,,
2258,2122856,9032,0.015549169114716698,1.0,1.0,,,,,,,,,
2259,2124108,9036,0.018042290260548998,1.0,1.0,,,,,,,,,
2260,2125264,9040,0.011680267568558535,1.0,1.0,,,,,,,,,
2261,2126516,9044,0.011638777240109536,0.75,0.75,,,,,,,,,
2262,2127512,9048,0.010910903555963337,1.0,1.0,,,,,,,,,
2263,2128764,9052,0.007843397024248997,1.0,1.0,,,,,,,,,
2264,2129984,9056,0.015802125510343996,1.0,1.0,,,,,,,,,
2265,2130948,9060,0.014872297989815061,1.0,1.0,0.015974230878948763,0.75,0.75,,,,,,
2266,2131784,9064,0.011635685925823182,1.0,1.0,,,,,,,,,
2267,2133196,9068,0.010085854714936886,1.0,1.0,,,,,,,,,
2268,2134320,9072,0.007764244192723075,1.0,1.0,,,,,,,,,
2269,2135700,9076,0.00962907337887008,1.0,1.0,,,,,,,,,
2270,2136664,9080,0.014474008989989367,1.0,1.0,,,,,,,,,
2271,2137500,9084,0.01236497467006547,1.0,1.0,,,,,,,,,
2272,2137888,9088,0.020074307565596427,1.0,1.0,,,,,,,,,
2273,2138180,9092,0.028941030601639193,0.75,0.75,0.008928917644413547,1.0,1.0,,,,,,
2274,2139016,9096,0.014562292007102628,1.0,1.0,,,,,,,,,
2275,2139820,9100,0.01613505111122413,1.0,1.0,,,,,,,,,
2276,2141072,9104,0.008239563021184301,1.0,1.0,,,,,,,,,
2277,2142420,9108,0.010881713416838898,1.0,1.0,,,,,,,,,
2278,2142904,9112,0.02280811327031961,1.0,1.0,,,,,,,,,
2279,2143964,9116,0.01077730435884237,1.0,1.0,,,,,,,,,
2280,2145088,9120,0.009928937801222087,1.0,1.0,,,,,,,,,
2281,2146308,9124,0.010560464301393879,1.0,1.0,0.03173627914608362,0.5,0.5,,,,,,
2282,2146568,9128,0.02057277412388885,1.0,1.0,,,,,,,,,
2283,2147596,9132,0.009172407408593876,1.0,1.0,,,,,,,,,
2284,2148688,9136,0.013606508073778447,1.0,1.0,,,,,,,,,
2285,2149876,9140,0.01145204527199304,1.0,1.0,,,,,,,,,
2286,2150328,9144,0.022905676006802034,0.75,0.75,,,,,,,,,
2287,2150940,9148,0.01857929165295601,1.0,1.0,,,,,,,,,
2288,2152192,9152,0.010478588551266058,1.0,1.0,,,,,,,,,
2289,2153412,9156,0.008223553526787107,1.0,1.0,0.012336863447591781,0.75,0.75,,,,,,
2290,2154248,9160,0.013375171329364725,1.0,1.0,,,,,,,,,
2291,2154636,9164,0.01842038407785921,1.0,1.0,,,,,,,,,
2292,2155856,9168,0.008672986339501924,1.0,1.0,,,,,,,,,
2293,2157076,9172,0.014017478172810094,1.0,1.0,,,,,,,,,
2294,2157944,9176,0.01291577572885402,1.0,1.0,,,,,,,,,
2295,2159068,9180,0.015701460214055,0.75,0.75,,,,,,,,,
2296,2159488,9184,0.0193615445228566,1.0,1.0,,,,,,,,,
2297,2160452,9188,0.010643913880936794,1.0,1.0,0.02762996805482894,0.75,0.75,,,,,,
2298,2161384,9192,0.01582116383651682,1.0,1.0,,,,,,,,,
2299,2162380,9196,0.01923025233733986,1.0,1.0,,,,,,,,,
2300,2163568,9200,0.011079633066582377,1.0,1.0,,,,,,,,,
2301,2164820,9204,0.012632785340682368,1.0,1.0,,,,,,,,,
2302,2165144,9208,0.024734307314569264,1.0,1.0,,,,,,,,,
2303,2165468,9212,0.020171437287036444,1.0,1.0,,,,,,,,,
2304,2166432,9216,0.013807970094432563,0.75,0.75,,,,,,,,,
2305,2167780,9220,0.013871821640629414,1.0,1.0,0.01456233914531668,1.0,1.0,,,,,,
2306,2168712,9224,0.01454815064945251,1.0,1.0,,,,,,,,,
2307,2169868,9228,0.011389562496775594,1.0,1.0,,,,,,,,,
2308,2171024,9232,0.011436272786828343,1.0,1.0,,,,,,,,,
2309,2171924,9236,0.013871909923080433,0.75,0.75,,,,,,,,,
2310,2173080,9240,0.0065127037577393035,1.0,1.0,,,,,,,,,
2311,2173884,9244,0.01558230440911957,1.0,1.0,,,,,,,,,
2312,2175136,9248,0.011635727227677068,0.75,0.75,,,,,,,,,
2313,2176036,9252,0.015716885936013107,0.75,0.75,0.023709602114303722,1.0,1.0,,,,,,
2314,2177096,9256,0.01468989756356278,1.0,1.0,,,,,,,,,
2315,2177484,9260,0.01883863566664369,1.0,1.0,,,,,,,,,
2316,2178384,9264,0.018275388574164695,1.0,1.0,,,,,,,,,
2317,2179636,9268,0.008655822912252146,1.0,1.0,,,,,,,,,
2318,2180824,9272,0.008328673250612647,1.0,1.0,,,,,,,,,
2319,2181692,9276,0.011537012090886693,0.75,0.75,,,,,,,,,
2320,2182048,9280,0.017283521685520473,1.0,1.0,,,,,,,,,
2321,2182980,9284,0.012781050464899192,1.0,1.0,0.013784666596557936,1.0,1.0,,,,,,
2322,2184200,9288,0.011885938966517932,1.0,1.0,,,,,,,,,
2323,2185452,9292,0.008353751943690884,1.0,1.0,,,,,,,,,
2324,2186512,9296,0.017277858760951566,0.75,0.75,,,,,,,,,
2325,2186804,9300,0.02355329375602549,1.0,1.0,,,,,,,,,
2326,2187736,9304,0.014224557204374676,0.75,0.75,,,,,,,,,
2327,2188956,9308,0.011730376921071567,1.0,1.0,,,,,,,,,
2328,2190112,9312,0.011660047904566083,1.0,1.0,,,,,,,,,
2329,2190500,9316,0.019715760996063994,1.0,1.0,0.0116246088546354,1.0,1.0,,,,,,
2330,2191688,9320,0.011521207902495166,1.0,1.0,,,,,,,,,
2331,2192908,9324,0.014384814886518852,1.0,1.0,,,,,,,,,
2332,2193808,9328,0.01206492538943004,1.0,1.0,,,,,,,,,
2333,2195060,9332,0.01051984539112744,1.0,1.0,,,,,,,,,
2334,2196088,9336,0.010446332893678233,1.0,1.0,,,,,,,,,
2335,2197116,9340,0.01041519953911191,0.75,0.75,,,,,,,,,
2336,2198368,9344,0.00991623633463638,1.0,1.0,,,,,,,,,
2337,2198724,9348,0.02455527089213464,0.75,0.75,0.02290967260812113,1.0,1.0,,,,,,
2338,2200072,9352,0.011463676726781875,1.0,1.0,,,,,,,,,
2339,2201292,9356,0.014740103573826976,1.0,1.0,,,,,,,,,
2340,2202544,9360,0.006157842208927913,1.0,1.0,,,,,,,,,
2341,2202868,9364,0.03305036046374153,0.75,0.75,,,,,,,,,
2342,2203832,9368,0.011866862090110506,1.0,1.0,,,,,,,,,
2343,2204060,9372,0.021335962753351593,1.0,1.0,,,,,,,,,
2344,2205280,9376,0.012867575719890403,1.0,1.0,,,,,,,,,
2345,2206244,9380,0.014008766939019457,1.0,1.0,0.010658808933574253,1.0,1.0,,,,,,
2346,2207464,9384,0.011445122156995263,1.0,1.0,,,,,,,,,
2347,2208172,9388,0.012461349839045087,1.0,1.0,,,,,,,,,
